╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
лэмK┬э,дgжa,лэжшмq331~360жa╕╣,963.87,жэ,,,1050708,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,48480000,50297,,0.0,0,,RPRNMLKMRHLFFET37CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬эй·┤╝╕Ї136л╤1~30╕╣,111.25,жэ,,,1050806,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg║c│y,1050620,205.31,5,2,4,ж│,╡L,9720000,47343,,0.0,0,,RPVNMLRJIILFFDT27CA
лnж{╢m,й╨жa(дgжa+л╪кл),л╠кF┐длnж{╢mдTе┴╕Ї7л╤31~60╕╣,93.83,жэ,,,1050906,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg│y,0850621,141.08,5,0,3,ж│,╡L,3600000,25517,,0.0,0,,RPVNMLPJIILFFDT07CA
кF┤ф┬э,дgжa,╖sл╥мq451~480жa╕╣,664.17,жэ,,,1050614,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12657330,19057,,0.0,0,,RPVNMLKMRHLFFDT67CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,92.94,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,141915,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPUNMLKMRHLFFDT57CA
кL├ф╢m,й╨жa(дgжa+л╪кл),л╠кF┐дкL├ф╢mдд┐│╕Ї1~30╕╣,92.71,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050907,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820916,151.0,3,3,3,ж│,╡L,2550000,16887,,0.0,0,,RPQNMLTLRHLFFDT97CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,92.94,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,141915,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLKMRHLFFDT07CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,25.72,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,39280,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLKMRHLFFDT17CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,25.73,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,39285,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPRNMLKMRHLFFDT27CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,67.21,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,102636,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLKMRHLFFDT37CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m?мw╕Ї41л╤31~60╕╣,63.42,жэ,,,1050903,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650828,94.02,2,2,2,ж│,╡L,1100000,11700,,0.0,0,,RPPNMLLKIILFFDT78CA
к°кv╢m,дgжa,к°┬╫мq121~150жa╕╣,1913.6,,д@пы╣A╖~░╧,╣Aкке╬жa,1050624,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7000000,3658,,0.0,0,,RPSOMLQLRHLFFAT77DA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдj│sи╜┬╫╡╪╡є140л╤1~30╕╣,88.0,жэ,,,1050907,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0710618,94.3,4,2,2,ж│,╡L,5300000,56204,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLSLRHLFFAT57DA
л╠кF╔],дgжa,╡є└Yмqд╗дpмq91~120жa╕╣,17.0,жэ,,,1050907,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1026460,60380,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPRNMLTLRHLFFAT87DA
ж╦е╨╢m,дgжa,╣L╖╛мq361~390жa╕╣,5034.5,,пSйw╣A╖~░╧,╣Aкке╬жa,1050826,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10900000,2165,,0.0,0,,RPOOMLTLRHLFFCT77CA
ж╦е╨╢m,дgжa,╣L╖╛мq481~510жa╕╣,3518.09,,пSйw╣A╖~░╧,╣Aкке╬жa,1050826,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7617200,2165,,0.0,0,,RPPOMLTLRHLFFCT87CA
д║оH╢m,дgжa,л╪┐│мq1081~1110жa╕╣,5821.28,,д@пы╣A╖~░╧,╣Aкке╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12600000,2164,,0.0,0,,RPPNMLTLRHLFFCT77CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эйM╢╢╡є1~30╕╣,115.23,жэ,,,1050908,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0830331,251.17,4,2,4,ж│,╡L,5600000,22296,,0.0,0,,RPPNMLQLRHLFFCT47CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬э╣╪мP╕Ї1~30╕╣,16.03,жэ,,,1050902,дgжa1л╪кл1иожь0,дQ╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840104,103.99000000000001,3,2,2,ж│,╡L,2000000,19233,,0.0,0,,RPROMLRKIILFFCT96CA
╝щж{┬э,дgжa,е|╢Їнэмq31~60жa╕╣,494.02,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,896640,1815,,0.0,0,,RPUNMLSKIILFFCT27CA
╕U┼r╢m,дgжa,└Y╖╛дЇмq781~810жa╕╣,2803.33,,д@пы╣A╖~░╧,╣Aкке╬жa,1050826,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2190000,781,,0.0,0,,RPVNMLSKIILFFCT37CA
ж╦е╨╢m,й╨жa(дgжa+л╪кл),л╠кF┐дж╦е╨╢mжш┬╫╕Ї1~30╕╣,134.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050803,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0930325,156.06,3,2,2,ж│,╡L,4200000,26913,,0.0,0,,RPRNMLTKIILFFCT07CA
╝щж{┬э,дgжa,║aе╨мq1441~1470жa╕╣,110.36,дu,,,1050831,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1502100,13611,,0.0,0,,RPPNMLSJIILFFCT66CA
ж╦е╨╢m,й╨жa(дgжa+л╪кл),л╠кF┐дж╦е╨╢mй╛╕q╕Ї61~90╕╣,860.0,,пSйw╣A╖~░╧,дB║╪л╪┐vе╬жa,1050816,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,д@╝h,дu╝t,игифеL╡n░Oи╞╢╡,иги╧е╬░ї╖╙,0670223,452.81,0,0,0,╡L,╡L,11706760,,,0.0,0,,RPSNMLQJIILFFCT76CA
и╜┤ф╢m,й╨жa(дgжa+л╪кл),л╠кF┐ди╜┤ф╢m╢Ё╝╙╕Ї1~30╕╣,233.98,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050803,дgжa3л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1040608,239.12,4,2,4,ж│,╡L,10620000,44413,,0.0,0,,RPPNMLKMRHLFFBT86CA
fa72оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╞QоH╢mл╪│]╡є1~30╕╣,117.7,жэ,,,1050831,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1040714,203.41,5,2,3,ж│,╡L,7000000,34413,,0.0,0,,RPRNMLQJIILFFBT56CA
fa72оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╞QоH╢mл╪│]╡є1~30╕╣,118.42,жэ,,,1050831,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1040714,203.41,5,2,3,ж│,╡L,7600000,37363,,0.0,0,,RPSNMLQJIILFFBT66CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел┤╬▓y╕Ї180л╤1~30╕╣,33.73,жэ,,,1050818,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),░ъе┴жэжv,┐√╡м▓V╛одg│y,0711024,81.38,3,2,2,ж│,╡L,1020000,12534,,0.0,0,,RPUNMLKMRHLFFAT27CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелйMе═╕ЇдGмq96л╤28з╦31~60╕╣,84.57,жэ,,,1050906,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820322,132.99,4,2,3,ж│,╡L,4000000,30077,,0.0,0,,RPRNMLOJIILFFAT88CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдjкZ╕Ї1~30╕╣,23.96,жэ,,,1050906,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),░ъе┴жэжv,┐√╡м▓V╛одg│y,0720330,72.08,3,2,1,ж│,╡L,2180000,30244,,0.0,0,,RPSOMLNLRHLFFAT37CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел┐│┬╫╕Ї151~180╕╣,26.24,жэ,,,1050816,дgжa5л╪кл1иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810220,140.1,4,2,2,ж│,ж│,2800000,19986,,0.0,0,,RPPPMLPJIILFFAT98CA
к°кv╢m,дgжa,╡╪║aмq61~90жa╕╣,949.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050908,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,2107,,0.0,0,,RPWNMLPJIILFFAT86CA
╕Uдж╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕Uдж╢mдж║a╕Ї631~660╕╣,91.0,жэ,,,1050909,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0800425,215.36,5,4,4,ж│,╡L,5300000,24610,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPOOMLOJIILFFAT68CA
л╠кF╔],дgжa,дjоHмqдTдpмq451~480жa╕╣,140.0,жэ,,,1050829,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3515000,25107,,0.0,0,,RPTNMLRJIILFFAT76CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелж█е▀лn╕Ї56л╤1~30╕╣,58.0,жэ,,,1050829,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0730330,101.0,4,2,3,ж│,╡L,1500000,14851,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPVOMLRKIILFFAT17CA
╕Uдж╢m,дgжa,к└дWмq961~990жa╕╣,108.76,,пSйw╣A╖~░╧,╣Aкке╬жa,1050913,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,326280,3000,,0.0,0,,RPUNMLNJIILFFAT09CA
╕Uдж╢m,дgжa,╖sжwмq91~120жa╕╣,3448.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050909,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11000000,3190,,0.0,0,,RPPOMLTLRHLFFAT67CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел┤_┐│лn╕Їд@мq283л╤22з╦1~30╕╣,89.17,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1050901,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840628,162.75,4,2,3,ж│,╡L,4200000,25806,,0.0,0,,RPQOMLTLRHLFFAT77CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╛ў│їе_╕Ї781~810╕╣,11.86,жэ,,,1050909,дgжa1л╪кл1иожь0,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0881204,82.12,2,1,2,ж│,ж│,1800000,21919,,0.0,0,,RPROMLTLRHLFFAT87CA
к°кv╢m,дgжa,┴c┐│мq661~690жa╕╣,2500.04,,д@пы╣A╖~░╧,╣Aкке╬жa,1050919,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5540000,2216,,0.0,0,,RPTNMLTLRHLFFAT97CA
fa72оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╞QоH╢m│╙зQ╕Ї111л╤1~30╕╣,39.1,жэ,,,1050818,дgжa1л╪кл1иожь0,д╗╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840515,145.49,3,2,2,ж│,╡L,700000,4811,,0.0,0,,RPRNMLPJIILFFBT09CA
дTжaк∙╢m,дgжa,дTжaмq2011~2040жa╕╣,100.0,,н╖┤║░╧,кL╖~е╬жa,1050921,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,87000,870,,0.0,0,мFй▓╛ў├Ўй╙┴╩дзо╫еєбCиє─│╗∙┴╩,RPSNMLRJIILFFBT76CA
д║оH╢m,дgжa,╖sоHмq1471~1500жa╕╣,97.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1050825,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1300000,13402,,0.0,0,,RPTNMLOJIILFFCT66CA
д║оH╢m,дgжa,╖sоHмq1471~1500жa╕╣,97.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1050826,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1500000,15464,,0.0,0,,RPUNMLOJIILFFCT76CA
д║оH╢m,дgжa,╖sкF╢╒мq811~840жa╕╣,3585.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050622,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6468000,1804,,0.0,0,,RPSNMLTKIILFFCT17CA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢mи╜лH╕Ї61~90╕╣,1560.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050908,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,╣Aк┘,е[▒j┐j│y,0791121,76.11,2,1,1,ж│,╡L,6250000,82118,,0.0,0,,RPPNMLRKIILFFCT66CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬э║╓▒d╡є1~30╕╣,16.74,жэ,,,1050830,дgжa1л╪кл1иожь0,дQдG╝hбA╣q▒ш╝╙▒ш╢б,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840119,112.29,3,1,2,ж│,╡L,3200000,28498,,0.0,0,,RPTNMLKMRHLFFCT37CA
ж╦е╨╢m,дgжa,╣L╖╛мq301~330жa╕╣,3725.21,,пSйw╣A╖~░╧,╣Aкке╬жa,1050829,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7564800,2031,,0.0,0,зtжaдWз@кл┬b╖}.дЇ╣q│]мIе■│б,RPUNMLKMRHLFFCT47CA
░к╛Ё╢m,дgжa,оїйMмq421~450жa╕╣,6161.59,,д@пы╣A╖~░╧,╣Aкке╬жa,1050906,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8300000,1347,,0.0,0,,RPTNMLQLRHLFFBT87DA
лnж{╢m,дgжa,дC╢Їмq601~630жa╕╣,1966.55,,д@пы╣A╖~░╧,╣Aкке╬жa,1050801,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,2543,,0.0,0,,RPRNMLPJIILFFDT76DA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелйMе═╕ЇдGмq271~300╕╣,32.78,жэ,,,1050910,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),░ъе┴жэжv,┐√╡м▓V╛одg│y,0720315,77.48,3,1,2,ж│,╡L,1000000,12907,,0.0,0,,RPUQMLKMRHLFFAT67DA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬экuо№╕Ї361~390╕╣,28.93,жэ,,,1050902,дgжa1л╪кл1иожь0,дн╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэжv,┐√╡м▓V╛одg│y,0820721,142.13,4,1,2,ж│,╡L,2780000,19560,,0.0,0,,RPUOMLPJIILFFDT07CA
оr│╗╢m,дgжa,│╗жwмq541~570жa╕╣,185.89,жэ,,,1050912,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1600000,8607,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLOKIILFFDT56CA
кF┤ф┬э,дgжa,├Ўл╥мq91~120жa╕╣,908.53,,д@пы╣A╖~░╧,╣Aкке╬жa,1050823,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2750000,3027,,0.0,0,,RPUNMLPLIILFFDT17CA
лэмK┬э,й╨жa(дgжa+л╪кл),л╠кF┐длэмK┬элn╞W╕Ї╛bдsл╤1~30╕╣,18.28,,░ъоaд╜╢щ░╧,,1050906,дgжa1л╪кл1иожь0,дT╝h,дT╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0831209,47.760000000000005,1,1,1,ж│,ж│,850000,17797,,0.0,0,,RPQNMLKMRHLFFET27CA
иол░╢m,дgжa,╖sо№дfмq241~270жa╕╣,129.48,,,,1050705,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1798840,13893,,0.0,0,,RPVNMLNJIILFFET96CA
╖s╢щ╢m,дgжa,╖sлnмq721~750жa╕╣,67.21,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050908,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,102631,1527,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLKMRHLFFDT47CA
кF┤ф┬э,дgжa,дj─Pмq121~150жa╕╣,253.46,╣A,,,1050908,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,940741,3712,,0.0,0,,RPPNMLTLRHLFFDT87CA
оr│╗╢m,дgжa,┤фкFмq751~780жa╕╣,1118.14,,д@пы╣A╖~░╧,╣Aкке╬жa,1050919,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1200000,1073,,0.0,0,,RPTNMLNJIILFFDT66CA
оr│╗╢m,дgжa,┤фкFмq481~510жa╕╣,120.86,,,,1050218,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,100000,827,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPUNMLOJIILFFDT86CA
оr│╗╢m,дgжa,┤фкFмq481~510жa╕╣,305.72,,д@пы╣A╖~░╧,╣Aкке╬жa,1050218,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,900000,2944,,0.0,0,,RPTNMLOJIILFFDT76CA
кF┤ф┬э,дgжa,╖sл╥мq1291~1320жa╕╣,205.04,жэ,,,1050905,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7442000,36295,,0.0,0,,RPOOMLPJIILFFDT09CA
кF┤ф┬э,дgжa,кF╖sмq1231~1260жa╕╣,461.13,жэ,,,1050906,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16878000,36601,,0.0,0,,RPROMLPJIILFFDT76CA
кL├ф╢m,дgжa,┬экLмq541~570жa╕╣,3331.28,╣A,,,1050831,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7100000,2131,,0.0,0,,RPOOMLKMRHLFFDT07CA
д║оH╢m,дgжa,└sмuмq31~60жa╕╣,30000.0,,дsйYжaлOи|░╧,╣Aкке╬жa,1050329,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12372000,412,,0.0,0,,RPQNMLQLIILFFCT76CA
╕U┼r╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕U┼r╢mкFдs╕Ї91~120╕╣,382.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050815,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0660205,91.2,4,1,1,ж│,╡L,2600000,28509,,0.0,0,,RPRNMLRLIILFFCT96CA
иол░╢m,дgжa,╖sо№дfмq241~270жa╕╣,90.48,,,,1050706,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1152400,12737,,0.0,0,,RPWNMLNJIILFFET07CA
лэмK┬э,дgжa,дjен│╗мqдWдjен│╗дpмq271~300жa╕╣,5002.32,,дsйYжaлOи|░╧,╣Aкке╬жa,1050907,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,800,,0.0,0,,RPXNMLNJIILFFET17CA
лэмK┬э,дgжa,дj╛Ёй╨мq61~90жa╕╣,328.5,,░ъоaд╜╢щ░╧,,1050921,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3800000,11568,,0.0,0,ж█оaл╪│]д╜еqдgжa╢R╜цбAи╠╖╙нь╢R╢iжие╗еX░тбC╝╨к║м░░ъоaд╜╢щ░╧дзд@пы║▐ию░╧╢mз°л╪┐vе╬жa(д■)бC,RPRNMLOJIILFFET66CA
лэмK┬э,дgжa,╗єдl└Yмq61~90жa╕╣,953.4,,д@пы╣A╖~░╧,╣Aкке╬жa,1050910,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15000000,15733,,0.0,0,,RPSNMLOJIILFFET76CA
лэмK┬э,дgжa,лэжшмq661~690жa╕╣,51.42,жэ,,,1050830,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3000000,58343,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC(е]зt)д╜ж@│]мIлOпdжaдзецйЎбCи№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPQNMLRKIILFFET96CA
иdдж╢m,дgжa,иdджмq391~420жa╕╣,6470.0,,дsйYжaлOи|░╧,кL╖~е╬жa,1050906,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,150000,23,,0.0,0,,RPVNMLSKIILFFET57CA
лэмK┬э,дgжa,┤Єд║мq331~360жa╕╣,552.59,╣A,,,1050525,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1338000,2421,,0.0,0,,RPPNMLRJIILFFET76CA
иdдж╢m,дgжa,кF╖╜мq331~360жa╕╣,3100.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050920,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,850000,274,,0.0,0,,RPSNMLRJIILFFET07CA
лэмK┬э,й╨жa(дgжa+л╪кл),л╠кF┐длэмK┬элn╞W╕Ї151~180╕╣,41.52,,░ъоaд╜╢щ░╧,,1050902,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0621001,49.5,3,3,4,ж│,╡L,12000000,242424,,0.0,0,,RPPNMLNKIILFFET09CA
иол░╢m,дgжa,е|нл╖╦мq661~690жa╕╣,54.0,,н╖┤║░╧,ец│qе╬жa,1050901,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3402,63,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPSNMLTLRHLFFET28CA
лэмK┬э,дgжa,д╜╢╢мq361~390жa╕╣,52.01,жэ,,,1050816,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1201431,23100,,0.0,0,,RPPNMLNJIILFFET98CA
иол░╢m,дgжa,╖sо№дfмq241~270жa╕╣,140.9,,,,1050705,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1957400,13892,,0.0,0,,RPQNMLNJIILFFET09CA
